ID_Empleado,Edad,Genero,Departamento,Anios_En_La_Empresa,Ingreso_Mensual,Satisfaccion_Laboral,Balance_Vida_Trabajo,Horas_Extras,Rol_Trabajo,Anios_Desde_Ultima_Promocion,Veces_Entrenamiento_Ano,Rotacion
966b9c92-c915-4515-ae9a-d0f0159bc275,32,Male,Marketing,1,6128,4,3,Yes,Engineer,1,7,No
3b6948bc-ef0a-4a77-9f78-11542c51659a,29,Male,Finance,12,6975,4,4,No,Executive,7,0,No
e9876e1c-e523-4bf3-80e5-9b5df10e1a49,28,Female,HR,0,10567,0,1,No,Manager,0,6,No
c4b05f76-54f1-4e7c-b653-bcb7db982d02,58,Male,Finance,7,10479,2,1,No,Analyst,2,7,No
c979dccf-6e5a-4226-976d-1067179da138,55,Female,Sales,16,7620,0,1,No,Executive,9,3,No
5660888b-efff-4757-9613-489ec06635c6,38,Male,HR,2,2839,1,2,No,Manager,0,6,Yes
d9438bba-4b98-4ece-82a9-ffec18cc6947,55,Male,Marketing,18,6739,3,0,No,Manager,5,2,No
be28ad1f-95c6-4c83-8688-f828d0be180b,40,Female,HR,12,6899,4,1,No,Executive,1,4,No
2a70f209-21f3-420a-9b36-60e4df8a190c,22,Male,IT,20,13626,2,3,Yes,Executive,0,9,Yes
d9c6a377-64ad-4b1b-b9f3-ed9646792c6d,41,Female,Sales,9,9190,1,1,No,Executive,2,0,No
08a3f647-8481-4268-9b24-1b82b02329b4,34,Female,HR,0,12463,1,2,No,Technician,0,2,No
b0cb8bc0-bb9c-4bc2-82c5-133f87160df6,35,Male,IT,9,13007,2,4,Yes,Executive,3,7,No
6117461b-b2c4-4c79-a765-d48fc7c9f453,30,Male,Marketing,14,10677,3,0,Yes,Analyst,6,0,Yes
33221a43-93ba-4aa3-aecf-6ea76811e371,48,Male,HR,20,5500,4,3,Yes,Executive,2,4,No
c76e970d-c203-43e6-bb76-a2c1ef549a79,56,Male,Finance,4,14321,1,1,No,Analyst,3,2,No
aa8d4a9e-6a87-4151-be22-c8f5bd2e67f6,30,Male,HR,6,14190,1,1,No,Executive,2,1,No
46603451-8667-485b-905f-b34818fb16fd,49,Male,HR,1,5566,2,3,No,Manager,5,1,No
150b3fe3-7dc2-4e26-b69e-b3b3b403e139,52,Male,HR,17,10922,3,5,No,Executive,2,0,No
34e553ed-1ec3-4b21-82e8-f2de957726ed,33,Male,Sales,8,10972,0,0,No,Manager,2,3,No
5660888b-efff-4757-9613-489ec06635c6,39,Male,HR,1,2838,2,3,No,Manager,0,6,Yes
6656863c-b299-4513-8ec0-56c4f8b90431,26,Female,HR,17,11867,4,2,No,Technician,1,0,No
03a8376e-34c7-4c8d-8dd5-ea284a8bae58,54,Male,IT,8,4124,3,4,No,Analyst,9,1,No
349b72ea-c86a-4c47-b4f8-34f1c85d6d57,40,Female,Marketing,3,8441,2,1,Yes,Technician,0,2,No
2343de79-62e5-485d-87be-e677d0ac35a6,30,Female,Marketing,5,4745,2,0,No,Executive,6,5,Yes
7ece80b8-9584-463e-8b1f-b54fc8941448,34,Female,Sales,17,8211,3,1,No,Analyst,2,2,No
6de6d75e-e5af-4f28-a4b0-0187d2f189d5,48,Male,HR,14,9385,1,3,Yes,Analyst,4,5,No
ea316800-29f8-4474-8a5e-70bba57b7856,28,Female,Finance,11,2658,2,1,Yes,Manager,0,9,No
29f28642-266d-4f3b-b0ba-af02fd24d636,27,Female,Marketing,19,11809,1,0,No,Engineer,3,6,No
a4aafb79-58b9-47cb-b9f0-243d79964249,54,Female,IT,16,7951,1,4,Yes,Manager,3,0,Yes
61a62775-9fbb-47a7-abbc-8911a937a450,25,Female,Finance,0,10946,2,1,No,Manager,2,1,No
813c798d-8a80-49eb-8076-f4c6987d301e,43,Female,Sales,1,6612,1,2,Yes,Executive,2,6,No
09666468-e769-4424-b471-0ca8ac9a5564,41,Female,HR,14,10839,0,4,No,Engineer,6,7,Yes
09627bcf-acd3-4b7f-9f14-98fe32152f02,33,Female,HR,3,8006,1,2,No,Executive,7,6,No
f9f49abc-cc62-48e8-93a7-e91466500dd6,39,Male,IT,16,10404,3,3,Yes,Engineer,3,2,No
4cc19b94-013f-4cde-a240-bdea548b5d51,28,Male,Marketing,5,10174,2,4,No,Manager,5,3,No
830743fb-587c-4c39-b5eb-69671e6f2c0f,30,Female,Marketing,0,9068,4,3,No,Engineer,2,0,No
71ba6d51-acf2-4eeb-a252-55af3253e67e,28,Female,HR,17,6687,3,2,No,Technician,9,11,No
98377e0f-e63c-4c60-977c-9c0641a28690,56,Male,IT,1,7308,0,2,Yes,Engineer,2,2,Yes
69a6908e-9ef4-4568-aac8-d229ca8b31b0,19,Male,IT,8,11538,1,1,No,Analyst,7,9,No
74c0876f-bb92-478a-a4bd-9de0635a18eb,35,Male,HR,11,3084,2,1,Yes,Manager,4,6,Yes
2343de79-62e5-485d-87be-e677d0ac35a6,29,Female,Marketing,5,4744,4,0,No,Executive,8,5,Yes
a9960616-fe90-457c-bb90-d5e8e64ee4dc,52,Female,Finance,7,2263,1,2,Yes,Manager,1,8,No
bfeb818e-6920-49ff-ab79-0b852ff755d7,35,Female,Marketing,0,12623,2,2,No,Engineer,7,2,No
6029f59e-14c1-4e73-8e89-ed7ccd3e6bb5,29,Female,IT,16,10730,2,1,Yes,Engineer,10,9,No
a9f363dd-271c-4aa6-b30e-3364593e52e1,30,Male,Finance,13,9274,2,5,Yes,Technician,4,8,No
324b80f4-c58d-43f9-aba9-bdc1079bea5b,44,Male,HR,12,10870,1,5,No,Manager,0,1,No
4c8fc327-5e42-4a9c-ba10-a279ad8b834f,58,Female,IT,13,14002,4,1,Yes,Executive,7,1,Yes
f27d455f-44f7-4a8a-81db-845df790113b,48,Male,IT,1,3726,1,0,Yes,Manager,4,2,No
cdd546d1-a626-4ac7-98ba-864fc84f34e4,21,Female,Finance,4,3702,5,0,Yes,Analyst,5,0,No
32e67300-13b7-4aaf-81e6-129e552e6913,38,Male,HR,1,12065,1,0,Yes,Technician,4,2,No
d077cf70-7365-4f66-b8b1-9b3c5b675d65,40,Female,IT,15,6743,4,2,No,Engineer,7,7,No
67c8e19f-d950-4b02-9099-b54226dfefef,57,Male,Marketing,7,3728,4,5,Yes,Executive,6,7,No
badc079e-68a3-4d26-a571-2efbd5d55676,26,Male,Marketing,2,2921,4,2,No,Engineer,9,0,No
51a99d81-1aee-4b4a-bce4-95472e30bd04,49,Female,HR,16,13683,2,5,Yes,Executive,7,4,No
53485662-3d73-489e-a71c-ffa8425f883e,33,Male,Sales,8,3017,3,2,Yes,Engineer,7,7,No
bd9b2c5d-998d-4ae1-b45a-0c9488195393,22,Female,Marketing,5,7605,3,4,Yes,Manager,1,6,No
2229a6d1-e89a-4820-a494-0212f5543a20,57,Female,Sales,6,7489,4,1,No,Technician,6,2,No
36059a8e-2a8c-4d67-b3e4-7578fdaaedd8,53,Female,IT,12,5297,3,0,No,Engineer,4,0,No
bb25db61-ea02-4c2a-9d12-891a853b655b,39,Female,Sales,8,9900,1,0,Yes,Manager,1,3,No
a9f363dd-271c-4aa6-b30e-3364593e52e1,30,Male,Finance,14,9273,3,2,Yes,Technician,3,6,No
ed05097e-0b39-46e0-8f8e-80e80063d49e,45,Male,HR,10,11773,1,0,No,Analyst,2,1,No
ce8b7a43-4708-4ff6-80b3-2a76cdc86ebf,51,Female,Marketing,6,9134,2,2,Yes,Executive,5,9,No
b7221900-05de-40b9-a9ca-fb24908ced0f,45,Male,IT,6,8371,3,1,Yes,Engineer,7,6,No
6b358ff6-5b7c-42dd-b3b0-cc75a837ddeb,58,Female,Finance,0,9554,2,0,Yes,Technician,3,1,No
0633d1c3-69e2-491b-a8d6-f560ae8b9053,46,Male,HR,7,3636,2,1,No,Engineer,0,5,No
dfe84123-81a3-4861-83b9-aebdae86daee,51,Female,IT,7,14842,2,0,No,Engineer,7,8,No
03a8376e-34c7-4c8d-8dd5-ea284a8bae58,55,Male,IT,6,4125,3,4,No,Analyst,8,3,No
348ac5b7-7715-4eb6-ad14-c4d03fbdd6d1,33,Female,Finance,6,5414,1,4,Yes,Manager,7,6,No
bf93e3ff-a1bb-48a5-be23-679300958b77,21,Male,IT,18,8340,0,2,Yes,Technician,4,7,Yes
afda97a8-9f2d-4cd4-8345-f6c26e8f415e,54,Female,IT,20,8050,0,3,Yes,Analyst,7,4,Yes
b17bb30b-5641-4e24-8136-e67daca0dda4,52,Male,Sales,18,6031,1,1,Yes,Manager,0,5,No
f8774349-9349-48e5-ac5a-17fc1cf04e28,44,Female,IT,9,12737,3,1,Yes,Executive,0,8,No
2acbbd0a-299c-441b-bd39-4dc211b0847e,52,Female,IT,19,3999,0,2,No,Analyst,2,3,No
78154179-b560-4f2a-86ce-9654062969f0,47,Male,HR,14,6934,0,4,No,Manager,5,2,No
e7628db0-67cc-45f9-b790-9ed30c024e47,20,Female,IT,0,13499,1,0,Yes,Executive,3,9,No
2c4d4577-b3b8-4f02-9a52-4520f8ed9624,50,Female,Marketing,1,14250,3,2,Yes,Analyst,6,4,Yes
60a67923-5a67-4c1b-ab48-dc616d2c890b,58,Female,Finance,17,11526,1,0,No,Engineer,7,5,No
a6f25d4d-5033-4767-874f-e05b09752eb4,55,Male,HR,8,14491,2,1,Yes,Analyst,9,7,No
b12ed142-0b5b-4486-9563-22db40525b1a,47,Female,Sales,5,4147,1,2,Yes,Analyst,5,8,No
9abcb399-670d-499c-b0ac-f58c4e29f0cf,51,Female,Marketing,11,12201,2,2,No,Engineer,2,6,No
ba83dbe3-e480-4af5-81de-ee4a2486673a,33,Male,IT,16,11107,1,0,Yes,Executive,4,0,No
edd3655f-c29a-40dc-9a20-248bf6729601,56,Female,Finance,16,12129,4,1,Yes,Analyst,8,3,No
19c472e7-90b8-4b85-bbf5-8b7fe7c5ccc6,46,Male,HR,14,5657,3,1,No,Engineer,7,4,No
37c45f66-82ce-4388-94c7-90d23c674022,52,Male,Marketing,14,10618,2,4,No,Technician,1,4,Yes
b2a197db-9261-424d-bcee-214d18d4cbfc,40,Female,Finance,1,4640,3,1,No,Manager,5,6,No
02590fe8-a2cc-4baf-8022-07834a190176,57,Female,Finance,3,11207,3,4,Yes,Technician,4,7,No
04f24eeb-4c01-40e0-9c56-21b843ad9803,52,Female,Sales,11,5135,4,2,Yes,Executive,1,6,No
4794fe18-41b6-48d8-b2ac-fa544066e789,53,Male,Marketing,1,5961,2,0,No,Technician,5,1,No
9203dcb3-c9d6-4a93-959d-b6f33d4715a2,53,Female,Finance,13,10170,2,4,Yes,Analyst,2,2,No
4248054c-9f74-4322-913d-8cbe576fee4a,35,Male,Sales,19,12375,2,2,No,Executive,7,6,No
f7561d06-3420-4930-8d5f-d30b4841d9df,26,Female,HR,4,6524,2,0,Yes,Manager,5,7,No
6bb7e43b-6ca8-402d-8d4f-250f63233c99,32,Male,Finance,0,7139,3,2,No,Analyst,6,5,Yes
8c94d921-bb48-423d-bdd8-f98b477846ea,29,Female,IT,11,4723,1,5,Yes,Analyst,2,3,Yes
5664d886-8f85-4bf2-9746-c5a24e121726,32,Male,Finance,7,11906,2,2,No,Technician,5,6,No
c9f5efd3-c7d9-4f67-9eed-67d176d23f22,42,Female,Marketing,0,5544,3,0,No,Analyst,0,4,No
bd9b2c5d-998d-4ae1-b45a-0c9488195393,22,Female,Marketing,6,7602,4,4,Yes,Manager,2,5,No
9838f1a3-de81-4bfb-b154-a266b9759d6d,37,Female,Marketing,10,14273,4,2,Yes,Engineer,3,5,No
d7f259b7-9125-4b58-9394-961794e9de32,21,Male,IT,4,7608,0,4,No,Executive,1,0,Yes
94ebed3e-cbc7-40cd-ba64-da29d879312d,36,Female,Sales,13,14492,2,3,Yes,Technician,4,5,No
337578fc-8bb5-43c1-8a43-3edda7824f80,45,Male,Finance,14,10246,1,0,No,Executive,2,6,No
d33072b9-3ffb-440a-bfc2-089ab8bb3884,53,Male,Sales,17,4480,1,2,No,Analyst,4,5,No
3db0d33a-5de9-4f4a-bb6d-bb30ec248185,29,Male,IT,7,14477,0,1,No,Engineer,1,3,No
2343de79-62e5-485d-87be-e677d0ac35a6,31,Female,Marketing,3,4744,3,1,No,Executive,7,7,Yes
60685fc6-075b-486a-9b0d-38d867ed7f6c,48,Female,Marketing,15,11380,0,3,No,Analyst,8,4,No
2a14551c-f4ff-44bb-b101-845284cc6163,48,Male,HR,18,13987,0,2,No,Engineer,3,1,No
966b9c92-c915-4515-ae9a-d0f0159bc275,30,Male,Marketing,2,6129,4,0,Yes,Engineer,0,7,No
d74738ec-5226-48b4-91ea-30ade9fb6715,53,Male,IT,13,14725,2,1,No,Engineer,10,5,No
4d1e19a9-99af-4bf9-958a-e79a38a52842,43,Female,Finance,7,10237,1,2,Yes,Executive,3,6,No
0c388dd7-5200-4c67-b0cd-01512122078f,57,Female,Finance,2,14116,1,4,No,Analyst,4,6,No
7f94d00d-2e71-401a-8c36-e2fa6b582177,27,Female,IT,7,2863,2,4,Yes,Technician,0,3,No
68126948-2032-43f4-8245-bc32f3aca156,31,Male,Finance,6,5893,3,4,Yes,Manager,10,0,No
1d750adc-15ae-4658-b783-c43a645dbf1b,38,Male,Marketing,10,3220,0,3,Yes,Analyst,1,2,No
7b457109-a353-441d-9900-9a39b1e1f9ef,50,Female,Sales,10,13693,2,4,No,Analyst,7,3,No
07b04ebd-8f0d-4714-abe7-c4272a562280,41,Female,HR,12,2581,0,5,No,Analyst,7,1,No
0a7ed295-4804-4c00-b58c-bd6af58b323c,38,Male,Marketing,18,8683,3,4,Yes,Manager,11,1,Yes
6e009d37-151a-4ae1-aaca-9a2dc937d9a8,27,Male,Finance,12,12456,3,2,No,Manager,2,0,Yes
28b2fdee-f3cd-4db8-bac3-662baa9563eb,33,Male,Marketing,0,5943,2,4,Yes,Executive,2,2,Yes
2aad18c2-1dc3-4d6e-91be-38ce64b96f82,39,Male,HR,0,7495,3,4,No,Engineer,0,2,No
b21a8c2f-2df7-416b-8517-6eff8b2cb4bf,47,Male,IT,0,2141,0,0,No,Technician,4,4,No
895a2843-0a7b-4d79-b5a3-4523d6d5de16,50,Male,IT,0,8667,0,0,Yes,Technician,0,5,No
2aad18c2-1dc3-4d6e-91be-38ce64b96f82,43,Male,HR,2,7497,3,1,No,Engineer,0,2,No
b5283a55-b78f-44b4-8e77-3e6ead676b47,18,Female,Marketing,15,4460,2,4,Yes,Manager,5,8,Yes
6bc22d14-3257-4a80-a24d-2e33012a18e0,58,Male,IT,6,4492,3,1,Yes,Analyst,2,4,No
d7f259b7-9125-4b58-9394-961794e9de32,19,Male,IT,5,7608,2,3,No,Executive,1,2,Yes
cb40f18a-9c9c-46ba-92fc-3582d2156001,21,Female,Marketing,15,3800,1,5,Yes,Executive,4,3,No
f115ad23-0189-47e0-8eca-07dcdc0ed49e,53,Female,Finance,6,5571,3,3,Yes,Manager,6,0,No
ec34b18c-1212-4080-a177-2c3c7afd0073,42,Female,Finance,19,3496,0,0,Yes,Analyst,8,4,Yes
70690ba2-a842-45a6-8807-adab6ab7d7b0,54,Male,Finance,2,14912,0,5,No,Engineer,1,2,No
611699d7-9c69-4e5d-8aa3-dd1239ad553c,55,Female,Sales,2,5640,1,1,Yes,Analyst,7,0,No
9b37b432-f812-493f-b7a0-3685a18b806f,39,Male,Finance,9,8526,4,0,Yes,Technician,0,5,Yes
02590fe8-a2cc-4baf-8022-07834a190176,60,Female,Finance,0,11206,2,5,Yes,Technician,5,6,No
3f3b7272-2a5d-4bcf-bdab-256410565230,52,Female,Finance,0,6640,1,1,No,Manager,6,0,No
d7f259b7-9125-4b58-9394-961794e9de32,20,Male,IT,7,7608,2,2,No,Executive,1,3,Yes
67d762d0-b3e9-429e-9297-666428bd43a9,52,Male,IT,17,5187,4,1,Yes,Engineer,0,3,No
d7f259b7-9125-4b58-9394-961794e9de32,20,Male,IT,6,7607,2,3,No,Executive,0,2,Yes
ada99070-ea8c-4278-9166-5b568307c028,19,Male,HR,9,9345,0,3,No,Analyst,3,1,No
2aad18c2-1dc3-4d6e-91be-38ce64b96f82,41,Male,HR,0,7496,1,3,No,Engineer,0,1,No
0caad8d1-e160-4ccc-ab7d-b7ed4be1714d,53,Male,Finance,15,4776,0,0,No,Manager,3,6,No
0a2c5c7e-5b01-4789-9bba-3d70beaaf356,38,Female,Finance,1,13151,1,0,No,Manager,9,8,No
01e09b36-066a-4255-aac1-1b542abceb31,49,Male,Marketing,18,6708,3,1,No,Technician,1,7,No
bf93e3ff-a1bb-48a5-be23-679300958b77,20,Male,IT,17,8339,2,3,Yes,Technician,5,6,Yes
867938d3-4ed8-466d-a572-7b83497ca2f4,29,Female,HR,2,2173,2,1,No,Manager,3,4,Yes
1b405f97-5eb6-4335-b585-1dc086adbcb4,58,Female,IT,4,3083,2,0,No,Engineer,0,8,No
a601cab2-fe1e-47d1-a606-1e3619225848,57,Female,HR,14,3905,2,4,Yes,Analyst,9,9,No
09070844-9329-4ee9-bee8-2d80ceb5aac7,55,Female,IT,2,12858,3,3,No,Analyst,5,1,No
33357564-eb5c-4aab-aaa2-d58b3843f3c6,27,Female,HR,12,4488,3,2,Yes,Engineer,0,9,No
a4aafb79-58b9-47cb-b9f0-243d79964249,55,Female,IT,15,7953,2,2,Yes,Manager,2,0,Yes
a4aafb79-58b9-47cb-b9f0-243d79964249,55,Female,IT,15,7951,1,3,Yes,Manager,4,0,Yes
01f26a93-a7d8-408f-a930-2b929eb4f24f,34,Female,Marketing,6,12359,3,3,No,Executive,5,4,No
30df067d-4063-4d83-949d-f6a30d18a249,51,Male,HR,13,6468,3,0,No,Analyst,0,2,No
78154179-b560-4f2a-86ce-9654062969f0,48,Male,HR,15,6932,3,4,No,Manager,5,2,No
b8ace94d-ce51-4d7f-a86d-6b1f51d43953,19,Male,HR,7,12721,3,2,No,Technician,7,5,No
d746ca09-ecbc-4229-8cf2-fbb64f6a899c,42,Female,IT,12,8454,1,2,No,Technician,2,7,No
cc286b79-08eb-46e0-835e-70da0e1a5ba4,25,Female,Finance,6,13191,1,3,No,Technician,6,4,No
371d0bb3-4c83-455c-a71a-ab3d73996699,34,Male,Sales,10,6323,3,3,Yes,Analyst,0,4,No
c9f5efd3-c7d9-4f67-9eed-67d176d23f22,41,Female,Marketing,1,5545,2,0,No,Analyst,0,5,No
44d1c29b-269d-4f05-bf21-e67339caaeb0,57,Male,Finance,12,9741,4,3,Yes,Engineer,3,7,No
462770d8-dc72-46e9-a994-ddcb7f92c174,23,Male,Marketing,0,9806,2,3,Yes,Engineer,1,2,No
18261464-a2da-49d2-88c1-090442630b1e,30,Male,HR,4,2720,4,2,Yes,Analyst,3,2,Yes
9d2d26e8-5b17-4a41-a89e-b8dc36f0c9bf,53,Female,Marketing,11,9648,2,5,Yes,Manager,1,2,Yes
2a91e1b9-32c7-4adb-97ea-a652499a4b63,24,Female,Sales,8,3903,1,2,Yes,Manager,0,6,No
2a7bb252-6e3f-4b8a-88fe-6d8a611297b4,54,Male,Sales,9,3517,1,0,No,Executive,0,6,No
ebd21524-c0b2-4a4b-9aa8-5b4570f5d080,42,Female,Finance,5,12419,0,1,Yes,Analyst,0,6,No
c51d9477-549b-4bf7-977a-48709e9e2ceb,50,Female,HR,18,14454,3,4,Yes,Analyst,8,7,No
d746ca09-ecbc-4229-8cf2-fbb64f6a899c,40,Female,IT,11,8451,0,3,No,Technician,3,6,No
4eca7fe0-1bc7-461f-ac3e-8a058da43d86,27,Male,Sales,4,2367,3,3,No,Technician,10,9,No
beb2df57-e609-498a-b289-63d3e8b628b8,58,Female,IT,11,5474,1,0,Yes,Engineer,6,6,No
083dfcdc-6d5d-476c-b838-943f9040b4be,32,Female,Marketing,16,4820,2,2,No,Engineer,8,2,No
96485596-96db-4f3b-8eed-fb98c9323736,22,Female,Sales,15,4733,1,5,No,Manager,1,0,No
dc1c1981-4006-4462-ba7e-310a318c6308,55,Male,IT,10,7223,1,2,Yes,Engineer,9,10,Yes
c2fd93bf-7092-495c-a4d3-dd027be65a63,54,Female,Finance,19,2633,3,2,No,Technician,7,1,No
f24ed085-ce99-4bed-9ded-a55c25c2655e,24,Male,IT,5,11842,1,4,No,Executive,8,3,No
b8ace94d-ce51-4d7f-a86d-6b1f51d43953,19,Male,HR,6,12721,4,3,No,Technician,8,3,No
6a5eefb5-49c9-48b6-91bb-1f27f9073193,56,Female,IT,10,13400,1,2,No,Executive,9,1,No
68c04f61-ac99-48ea-994d-60f24fb1e692,23,Female,IT,0,3567,2,2,Yes,Technician,5,1,No
f803e8ed-fa46-4b4b-8c03-9028f5932db1,34,Male,Finance,0,6635,3,2,No,Executive,3,6,Yes
d1c1c66c-9239-47c8-aaf3-068875272435,45,Male,Finance,17,10056,3,1,No,Analyst,5,8,Yes
b95bb9c7-4968-45ad-a93c-f82a28b4d47e,23,Female,Marketing,14,4537,0,0,No,Technician,6,7,No
44d1c29b-269d-4f05-bf21-e67339caaeb0,56,Male,Finance,12,9741,4,3,Yes,Engineer,2,6,No
170cfc34-2c12-4e0d-ad8a-88a11ec75dc8,27,Female,HR,7,14124,1,3,No,Analyst,4,0,Yes
186cb671-98a4-417e-a97b-390d4e731345,33,Male,Finance,0,5800,2,2,Yes,Analyst,2,1,No
db876ca4-16d4-44a6-910d-e7deb53ee00c,41,Male,IT,7,3259,0,2,Yes,Executive,5,2,No
6166fdd3-fe42-4607-8238-93ec0fdc80dd,39,Female,Sales,7,5831,2,2,No,Analyst,1,3,No
97dbb675-8020-4fb7-892c-8f8b5a8c579b,37,Male,IT,16,6535,1,2,No,Technician,6,7,No
100f7bec-93bf-412b-acf2-173fd65e80b0,34,Female,Finance,14,6150,1,0,Yes,Engineer,1,0,No
369e0a0a-3b0a-4e26-bd48-a61bb31dcb0d,59,Female,HR,11,6772,0,2,No,Executive,10,10,No
f115ad23-0189-47e0-8eca-07dcdc0ed49e,55,Female,Finance,9,5571,2,2,Yes,Manager,5,1,No
b311cecb-6914-4f0f-8999-5845c4390093,31,Female,Sales,13,8282,2,3,Yes,Manager,3,7,No
6da5d52b-ec93-4bce-9f8a-01c7e9562d73,58,Female,IT,16,12604,3,0,No,Manager,10,6,No
18261464-a2da-49d2-88c1-090442630b1e,28,Male,HR,3,2718,4,3,Yes,Analyst,4,3,Yes
627e4432-0dd6-4a2d-97ae-f1903088de90,48,Female,HR,12,6546,0,3,Yes,Technician,4,5,No
42bbb134-e3ac-4dae-a7f5-53ae3343624f,44,Male,Sales,8,10066,4,2,Yes,Technician,6,10,No
3f97839a-d0f2-495a-b96b-f36423321c68,26,Male,Finance,5,10145,3,4,No,Executive,6,6,No
ae041a1a-ae85-4098-b1df-5ac961f55ffa,59,Male,Marketing,16,10806,1,4,No,Manager,3,3,No
3d150d6a-d3c3-425b-9af1-b42df913d9a5,54,Male,HR,0,2570,0,1,Yes,Engineer,2,2,Yes
67d762d0-b3e9-429e-9297-666428bd43a9,52,Male,IT,16,5186,3,2,Yes,Engineer,0,4,No
2a91e1b9-32c7-4adb-97ea-a652499a4b63,24,Female,Sales,8,3901,2,1,Yes,Manager,2,6,No
c8f097fe-5b37-4dba-8206-4d3303bb0348,41,Male,IT,8,2789,5,0,No,Analyst,3,5,No
65147ee8-99be-4022-b869-528d28e62f18,24,Male,Marketing,12,13516,1,0,No,Technician,4,4,No
e8634bb9-520c-4337-9cc5-54b5868cd536,59,Female,HR,11,12716,2,2,Yes,Analyst,8,1,No
3b892ffe-a6e0-497d-90b8-18f8cb42bc8a,24,Female,Finance,8,3723,3,0,Yes,Engineer,3,6,Yes
515f4491-aaa4-4423-a3d5-a839e6adb0b0,52,Male,Finance,2,8342,0,3,Yes,Manager,0,0,No
3dbe581c-dcfc-4bc0-b120-e9111904d8f0,50,Male,Finance,15,10244,3,2,No,Analyst,0,2,No
ba626054-2fc5-4ac0-a986-de39c3dbd7ea,33,Male,IT,0,10112,4,2,Yes,Technician,7,0,No
5dfc86c8-6759-4632-b82a-362f4ef5a643,45,Male,IT,6,11351,2,3,No,Executive,7,6,No
5c74081e-b579-40d6-9a54-618b950cc6dc,49,Male,Finance,16,7303,4,1,Yes,Manager,1,4,No
42bbb134-e3ac-4dae-a7f5-53ae3343624f,45,Male,Sales,8,10066,3,0,Yes,Technician,4,8,No
f115ad23-0189-47e0-8eca-07dcdc0ed49e,55,Female,Finance,7,5571,2,3,Yes,Manager,5,0,No
1f0d32b2-bbd3-4c0b-9774-eb1d3b755e38,44,Male,Sales,9,3932,4,1,Yes,Executive,9,5,Yes
e725782d-bd14-4f6f-91d0-6b51a199abec,35,Male,Finance,3,10404,1,3,No,Analyst,6,8,No
011b085a-00d9-4925-9aa6-9050ad26513b,52,Male,Marketing,15,2649,5,0,Yes,Technician,0,1,Yes
27dd058d-4a3a-4637-bd48-f265cc90bb73,24,Female,IT,17,3811,3,0,No,Manager,8,0,Yes
7a92681d-25d6-438a-acc7-4820999b1eaf,42,Female,IT,19,5971,3,4,No,Technician,7,9,No
3861b55a-2776-4351-87fa-aecec2bbba82,48,Female,Finance,8,11438,2,3,Yes,Analyst,2,3,No
0a7ed295-4804-4c00-b58c-bd6af58b323c,37,Male,Marketing,17,8682,1,5,Yes,Manager,9,2,Yes
6166fdd3-fe42-4607-8238-93ec0fdc80dd,40,Female,Sales,8,5832,0,2,No,Analyst,0,4,No
deb3e37d-3ab8-44a5-825a-c7df1f8061d8,52,Female,Finance,7,5249,0,3,No,Manager,9,3,No
a038492d-65a3-4e15-82e6-3503077013d0,35,Male,Sales,6,6289,4,2,No,Executive,6,5,No
5352b82e-d2d4-4db4-8368-c627e1b7e559,20,Female,Marketing,4,6061,0,1,Yes,Analyst,5,2,No
86f22409-4983-4938-9692-aaa39fe0a3a8,29,Male,Marketing,12,7193,1,4,Yes,Technician,8,6,No
a110c9fd-de3d-4257-b069-88eff2fab42d,20,Male,Finance,17,13477,1,3,Yes,Engineer,8,8,No
93d32d6b-07f1-4cb7-9548-08d05aeeb122,36,Male,Finance,10,9027,2,1,Yes,Executive,0,9,Yes
5370fd63-b6b8-4421-8fff-10b67113c7dd,50,Female,Marketing,1,3292,2,0,No,Technician,7,3,No
6919188d-ef66-481b-95f6-6e297ff26723,22,Male,IT,16,13552,0,0,No,Analyst,7,3,No
47dbb5f3-27c3-4bf3-972f-f58e5a7e8a2e,57,Male,HR,10,5235,2,3,No,Executive,0,7,Yes
3f97839a-d0f2-495a-b96b-f36423321c68,26,Male,Finance,4,10146,2,4,No,Executive,5,6,No
97dbb675-8020-4fb7-892c-8f8b5a8c579b,37,Male,IT,16,6535,2,1,No,Technician,5,9,No
33c69629-b911-486e-a71a-1fd815dc8b8e,38,Female,Sales,14,2736,4,2,Yes,Technician,6,1,Yes
d3fd9410-c6bf-45cc-9d50-65e485fad2e6,34,Female,Finance,12,14660,3,1,No,Engineer,6,1,No
cd7a1d66-53f3-4548-8ad8-da72d129cfb0,58,Male,Sales,8,9712,2,2,No,Engineer,6,6,Yes
f8d6d7cb-89b6-4110-90ef-c845f1c4b272,23,Male,Sales,6,2832,5,5,Yes,Technician,8,5,No
abe0ef94-33f6-4d2f-8cb6-48158a8bdaec,24,Female,IT,14,8036,2,0,No,Analyst,1,9,No
59fc75f3-fe4f-4919-9e73-7c3f0c943eba,49,Female,Marketing,8,3552,4,2,No,Manager,4,0,No
f498eba7-3057-4324-a10e-f08acc7573c2,22,Female,HR,10,7607,1,4,Yes,Engineer,7,4,Yes
e7628db0-67cc-45f9-b790-9ed30c024e47,20,Female,IT,2,13499,1,1,Yes,Executive,0,9,No
5d2053fa-f19e-4353-925b-c4e22d720d66,24,Male,HR,4,6882,0,3,Yes,Analyst,4,3,No
8f33d6c4-b941-47e7-a509-1ab787d45ab8,59,Male,Sales,15,10189,2,1,Yes,Analyst,2,8,Yes
